SC NETWORK_ID LAT LON
151 WIS5534 41.095722200000004 28.864944399999995
152 WED1700 41.65515 26.586538899999997
152 WIS0278 41.0986889 28.859991700000002
152 WIS1562 40.97958333 28.81686111
152 WIS1652 41.04055556 28.82112222
152 WIS5060 40.99397778 28.71499444
153 WED0002 41.6742 26.553130600000003
153 WIS1285 41.01673889 28.79256944
153 WIS1527 41.0505583 28.842561100000005
153 WIS5060 40.99397778 28.71499444
154 WED0118 41.6775 26.552555600000005
154 WIS1285 41.01673889 28.79256944
154 WIS5060 40.99397778 28.71499444
154 WIS5539 41.0535222 28.842311100000003
155 WED0122 41.6585806 26.594330600000003
155 WIB1234 41.00658611 28.80718333
155 WIS1544 41.10398889 28.80148889
155 WIS5650 41.096411100000005 28.901630600000004
156 WIS0792 40.998000000000005 28.85714167
156 WIS0808 41.05877778 28.80361111
156 WIS1511 41.0833333 28.9066972
156 WIS5427 41.10629167 28.78728333
156 WIS5670 40.98691667 28.79611111
157 WIB0153 41.03244444 28.82263889
157 WIB0885 41.008 28.70327778
157 WIS5605 41.12077778 28.80610556
157 WIS5670 40.98691667 28.79611111
158 WIS0614 41.0041 28.84705278
158 WIS1308 40.9797 28.79094722
158 WIS1986 41.0582778 28.849638899999995
159 WIB0291 41.09344444 28.79955556
159 WIS0766 40.98761667 28.72186944
159 WIS1308 40.9797 28.79094722
159 WIS1986 41.0582778 28.849638899999995
160 WIB9032 41.02501111 28.81504722
160 WIS1944 41.07133333 28.77750556
160 WIS5479 41.00711111 28.77762778
161 WIS0078 41.067691700000005 28.896280600000004
162 WED0118 41.6775 26.552555600000005
162 WIS1541 41.00313889 28.77832778
162 WIS1944 41.07133333 28.77750556
162 WIS5484 41.1030833 28.855944399999995
162 WIS5902 41.03562778 28.82274722
163 WED0122 41.6585806 26.594330600000003
163 WIS1055 41.01568056 28.7012
163 WIS5479 41.00711111 28.77762778
163 WIS5487 41.109225 28.863741700000002
164 WIS0342 41.1063222 28.8962972
164 WIS0435 41.05355278 28.83019444
164 WIS1342 41.00413056 28.83956944
164 WIS5479 41.00711111 28.77762778
165 WED0161 41.1447778 26.583277799999998
165 WIS1766 41.0644333 28.848936100000003
165 WIS5654 41.02202778 28.81126667
166 WIS1392 41.00503611 28.82112222
166 WIS1688 41.06005 28.835597200000002
166 WIS5487 41.109225 28.863741700000002
166 WIS5504 41.02852778 28.68863889
167 WIB1306 41.05173610000001 28.875305600000004
167 WIS1541 41.00313889 28.77832778
167 WIS5487 41.109225 28.863741700000002
168 WIS0537 41.086008299999996 28.898000000000003
168 WIS1392 41.00503611 28.82112222
168 WIS5028 40.98013889 28.74913889
168 WIS5348 41.09630556 28.77416667
169 WIS1003 41.0019 28.83211667
169 WIS1691 41.06602778 28.79916667
169 WIS5208 40.98111667 28.76988889
169 WIS5403 41.00866667 28.69368611
170 WIS1381 41.00825 28.82296944
170 WIS1691 41.06602778 28.79916667
170 WIS5028 40.98013889 28.74913889
170 WIS6103 41.11027778 28.7825
171 WIS0877 40.991275 28.84635556
171 WIS1645 41.0813611 28.919611100000004
171 WIS5661 41.016999999999996 28.8009
171 WIS5684 41.06712778 28.81804722
172 WED2290 40.615911100000005 26.3925
172 WIS1381 41.00825 28.82296944
172 WIS1876 41.06308333 28.81708333
172 WIS5403 41.00866667 28.69368611
172 WIS5536 41.1087778 28.855
173 WED0140 41.6862389 26.561661100000002
173 WIB7014 41.05072222 28.83050833
173 WIS1115 41.04412778 28.7825
173 WIS1381 41.00825 28.82296944
174 WIS0516 41.03113889 28.80972222
174 WIS1645 41.0813611 28.919611100000004
174 WIS1876 41.06308333 28.81708333
174 WIS5028 40.98013889 28.74913889
174 WIS5536 41.1087778 28.855
175 WIB9058 41.02906111 28.80991944
175 WIS1392 41.00503611 28.82112222
175 WIS1645 41.0813611 28.919611100000004
175 WIS1878 41.06375278 28.82144167
175 WIS5403 41.00866667 28.69368611
176 WED0087 41.593475 26.687330600000003
176 WIB0141 40.9894 28.789925
176 WIB0905 40.98103333 28.71465556
176 WIB0931 41.05438889 28.78519444
176 WIS1652 41.04055556 28.82112222
177 WED0080 41.589780600000005 26.909669399999995
177 WIS0343 41.092722200000004 28.8796833
177 WIS5559 41.0349 28.81648056
178 WED0087 41.593475 26.687330600000003
178 WIS0205 41.02619722 28.79343056
178 WIS0523 40.9925 28.84730556
178 WIS1251 41.079930600000004 28.898869399999995
179 WIS0609 40.99339444 28.84548611
179 WIS1251 41.079930600000004 28.898869399999995
179 WIS5316 41.07921667 28.80230833
180 WED2290 40.615911100000005 26.3925
180 WIB0672 41.0960278 28.860972200000003
180 WIS1652 41.04055556 28.82112222
180 WIS1759 40.98796667 28.81761667
181 WED0140 41.6862389 26.561661100000002
181 WIS1511 41.0833333 28.9066972
181 WIS1897 41.06399999999999 28.840744399999995
181 WIS1957 40.98216667 28.80177778
182 WIB9060 41.064361100000006 28.838688899999998
182 WIS5022 40.98511111 28.78122222
183 WIB0931 41.05438889 28.78519444
183 WIS5448 40.97645 28.85793056
184 WED0019 41.254375 26.684619399999995
184 WIS1790 40.98038333 28.81671944
184 WIS5514 41.075444399999995 28.903694399999996
184 WIS5536 41.1087778 28.855
185 WED0070 41.34875 26.7799167
185 WIB0683 41.089966700000005 28.878394399999998
185 WIS1543 41.03824444 28.81545833
185 WIS5721 40.98894167 28.83002778
186 WED0051 40.8255694 26.636988899999995
186 WIB0300 41.08314444 28.796975
186 WIB0683 41.089966700000005 28.878394399999998
186 WIS0653 41.03179722 28.81973889
186 WIS1377 40.98198333 28.79333611
187 WIS6103 41.11027778 28.7825
188 WED1700 41.65515 26.586538899999997
188 WED2290 40.615911100000005 26.3925
188 WIB0683 41.089966700000005 28.878394399999998
188 WIS1790 40.98038333 28.81671944
188 WIS5902 41.03562778 28.82274722
189 WED0140 41.6862389 26.561661100000002
189 WIB0683 41.089966700000005 28.878394399999998
189 WIS1479 40.98667222 28.71466389
189 WIS1670 41.03897222 28.80030556
189 WIS1776 40.97844444 28.8505
189 WIS5721 40.98894167 28.83002778
190 WIB0141 40.9894 28.789925
190 WIS1485 41.03888889 28.81083333
190 WIS5545 41.100080600000005 28.8718667
191 WIB1482 41.07294444 28.78622222
191 WIS0413 41.0872028 28.8685583
191 WIS0584 40.97584722 28.732125
191 WIS0829 41.01421111 28.83199722
191 WIS1788 40.980125 28.81648611
192 WIB9058 41.02906111 28.80991944
192 WIB9060 41.064361100000006 28.838688899999998
192 WIS1090 41.0991278 28.8633667
192 WIS1323 40.97580833 28.73696944
192 WIS1545 41.01861111 28.69136111
192 WIS1653 41.03411111 28.82675
193 WIS0395 41.01580556 28.81155
193 WIS5096 40.978 28.73730556
194 WIB9063 41.0804833 28.877441700000002
195 WED2059 41.663888899999996 26.591944399999996
195 WIS1354 40.98427778 28.78305556
195 WIS1964 40.99291111 28.85071111
195 WIS5181 41.14438889 28.79694444
196 WED2301 40.8649167 26.6299722
196 WIS0227 40.994525 28.79671944
196 WIS1323 40.97580833 28.73696944
197 WIB0531 41.0804833 28.877441700000002
197 WIB0692 41.0958028 28.9148583
197 WIS0227 40.994525 28.79671944
197 WIS0307 41.03773611 28.82148889
197 WIS5096 40.978 28.73730556
198 WIB0692 41.0958028 28.9148583
198 WIB9058 41.02906111 28.80991944
198 WIB9060 41.064361100000006 28.838688899999998
198 WIS1323 40.97580833 28.73696944
198 WIS5872 40.97758056 28.819425
199 WIB0073 41.1020278 28.890861100000002
199 WIS0279 41.06310560000001 28.860677799999998
199 WIS0431 41.06444444 28.82661111
199 WIS0523 40.9925 28.84730556
199 WIS0871 41.08108333 28.78546667
199 WIS1077 41.02922778 28.81863056
199 WIS5096 40.978 28.73730556
200 WIB9063 41.0804833 28.877441700000002
200 WIS0792 40.998000000000005 28.85714167
200 WIS1672 41.02211111 28.80605556
200 WIS5695 41.01087778 28.69953611
201 WIS1672 41.02211111 28.80605556
201 WIS5695 41.01087778 28.69953611
202 WED0302 40.6382778 26.4558333
202 WIB0838 41.03266389 28.785125
202 WIS1992 41.06647222 28.82663889
202 WIS5005 41.087644399999995 28.894875
202 WIS5679 41.0132 28.8291
203 WIB0257 41.00588889 28.84926667
203 WIS1672 41.02211111 28.80605556
203 WIS1992 41.06647222 28.82663889
203 WIS5084 41.00376389 28.70037778
204 WIB0885 41.008 28.70327778
204 WIB9023 41.00502222 28.81192222
204 WIS1954 41.0677222 28.888111100000003
204 WIS1992 41.06647222 28.82663889
205 WIS1649 40.99444444 28.83844444
205 WIS5084 41.00376389 28.70037778
206 WIB9058 41.02906111 28.80991944
206 WIS1993 41.06936111 28.81966667
206 WIS5185 41.00102778 28.80236111
207 WIB0575 40.99277778 28.7885
207 WIS1418 40.99008056 28.83876944
207 WIS1993 41.06936111 28.81966667
207 WIS5252 41.02619444 28.80175
208 WIS0487 41.0651 28.85345
208 WIS5483 41.07001667 28.81415
208 WIS5760 41.04763056 28.80914167
209 WIS1172 40.99655833 28.82462222
209 WIS1246 41.088488899999994 28.911855600000003
209 WIS5539 41.0535222 28.842311100000003
210 WED0061 40.867052799999996 26.44335
210 WIB9041 41.023 28.81575278
210 WIS5401 41.05500278 28.8045
210 WIS5537 41.092963899999994 28.870205600000006
211 WIS5665 41.0434 28.8037
212 WIB0237 40.97705556 28.74233333
212 WIS0431 41.06444444 28.82661111
212 WIS1246 41.088488899999994 28.911855600000003
212 WIS5192 41.01343889 28.7885
213 WIS5537 41.092963899999994 28.870205600000006
213 WIS5619 40.97174444 28.788975
214 WIB9041 41.023 28.81575278
214 WIS1666 40.98673889 28.83626111
214 WIS5438 41.08403611 28.80459444
214 WIS5967 41.090388899999994 28.872569399999996
215 WED0081 41.6371889 26.789788899999998
215 WED2201 40.93231110000001 26.333019399999994
215 WIS0657 41.01521667 28.82356389
215 WIS5619 40.97174444 28.788975
215 WIS5967 41.090388899999994 28.872569399999996
216 WIB9010 41.03541389 28.78557222
216 WIS1239 40.98410556 28.821025
216 WIS5887 41.1095 28.78851111
217 WIS1766 41.0644333 28.848936100000003
217 WIS5282 41.01405556 28.78288889
217 WIS5573 41.0980833 28.889
218 WIB0237 40.97705556 28.74233333
218 WIS0042 41.0626 28.8636
218 WIS5282 41.01405556 28.78288889
219 WED0158 41.692980600000006 26.542330600000003
219 WIB1285 41.07586111 28.80910833
219 WIS1637 40.98615556 28.85545
219 WIS5282 41.01405556 28.78288889
219 WIS5887 41.1095 28.78851111
220 WED0086 41.5643 26.765838899999995
220 WIS1848 40.99447222 28.84472222
220 WIS5318 41.00802778 28.78208333
220 WIS5483 41.07001667 28.81415
221 WIS0522 41.04486111 28.82088889
221 WIS0582 40.98955278 28.70466389
221 WIS1337 40.99601111 28.84261944
221 WIS5573 41.0980833 28.889
222 WIS1337 40.99601111 28.84261944
222 WIS5315 41.05048889 28.80243611
222 WIS5318 41.00802778 28.78208333
222 WIS5573 41.0980833 28.889
223 WED0098 40.6198139 26.295566700000002
223 WIS0078 41.067691700000005 28.896280600000004
223 WIS1034 41.03975 28.82520833
223 WIS1337 40.99601111 28.84261944
224 WIS0877 40.991275 28.84635556
224 WIS5122 41.058361100000006 28.838472200000002
224 WIS5176 41.01006389 28.80736111
224 WIS5483 41.07001667 28.81415
225 WIS1541 41.00313889 28.77832778
225 WIS5545 41.100080600000005 28.8718667
226 WED0098 40.6198139 26.295566700000002
226 WIB0445 41.06874722 28.80411944
226 WIS0903 41.081888899999996 28.8849722
226 WIS1667 41.00581944 28.79820556
227 WED0306 41.641027799999996 26.6235833
227 WIS0649 41.03661111 28.78822222
227 WIS1000 40.98044444 28.72252778
228 WIB1491 41.019283 28.788969
228 WIS5084 41.00376389 28.70037778
228 WIS5122 41.058361100000006 28.838472200000002
228 WIS5752 41.00672778 28.79702222
229 WIB0617 40.99972222 28.78511111
229 WIB1465 41.00867778 28.68975
229 WIS1876 41.06308333 28.81708333
229 WIS5176 41.01006389 28.80736111
230 WIS5119 41.0571222 28.8562778
230 WIS5551 41.01136111 28.83202778
231 WIS0447 41.02136667 28.82091389
231 WIS1338 40.97425 28.73077778
232 WIB0617 40.99972222 28.78511111
232 WIB1306 41.05173610000001 28.875305600000004
232 WIB9048 40.98021667 28.833175
232 WIS5278 41.06628333 28.78677222
233 WED2032 40.92275 26.386588899999996
233 WIB1287 41.1016 28.877383299999998
233 WIS5278 41.06628333 28.78677222
233 WIS5330 41.01630556 28.79766667
234 WED0064 41.0971944 26.641388899999995
234 WIB9060 41.064361100000006 28.838688899999998
234 WIS5330 41.01630556 28.79766667
234 WIS5438 41.08403611 28.80459444
234 WIS5513 41.0814167 28.889194399999997
235 WIB0707 41.0615722 28.8461111
235 WIS1898 41.02208333 28.69755556
235 WIS5513 41.0814167 28.889194399999997
235 WIS5770 41.0405 28.7905
236 WIS1573 41.00694444 28.69677778
236 WIS1798 40.99131944 28.81579444
236 WIS5119 41.0571222 28.8562778
236 WIS5438 41.08403611 28.80459444
237 WIB9023 41.00502222 28.81192222
237 WIS5064 41.01319722 28.69496667
237 WIS5278 41.06628333 28.78677222
238 WIB1239 41.06536667 28.83021389
238 WIS1767 40.97940833 28.81924444
238 WIS5491 41.07549167 28.78886111
238 WIS5710 40.98661111 28.70763333
239 WED0105 41.7312306 26.388111100000003
239 WIB9023 41.00502222 28.81192222
239 WIS0245 41.01355556 28.70758333
239 WIS5182 41.00666667 28.78468611
239 WIS5491 41.07549167 28.78886111
240 WED2293 41.637222200000004 26.608861100000002
240 WIB0024 41.05439439999999 28.836655600000004
240 WIS1338 40.97425 28.73077778
240 WIS5426 41.03533333 28.80327778
241 WED0200 41.671175 26.584061100000003
241 WIS0453 41.01306111 28.82556111
241 WIS5951 41.0692778 28.852805600000003
242 WIB0156 40.99036111 28.7715
242 WIS1763 40.99458333 28.84716111
242 WIS5092 41.11346389 28.79088889
243 WED2291 41.655425 26.6236472
243 WIS5111 41.03280833 28.79751111
243 WIS5951 41.0692778 28.852805600000003
244 WIB0024 41.05439439999999 28.836655600000004
244 WIS0472 41.092555600000004 28.8744167
244 WIS1649 40.99444444 28.83844444
244 WIS5426 41.03533333 28.80327778
245 WED0017 41.181811100000004 26.409619399999997
245 WIB0838 41.03266389 28.785125
245 WIS5679 41.0132 28.8291
246 WED0086 41.5643 26.765838899999995
246 WIS0487 41.0651 28.85345
246 WIS0605 41.05208611 28.79770833
246 WIS1725 41.00417222 28.81674444
247 WED0094 40.712469399999996 26.430561100000002
247 WIB0156 40.99036111 28.7715
247 WIB0260 41.02642222 28.81223056
247 WIS0523 40.9925 28.84730556
247 WIS5717 40.96426667 28.80001111
248 WIS1544 41.10398889 28.80148889
248 WIS1695 40.999025 28.7139
249 WED0200 41.671175 26.584061100000003
249 WIB0082 40.97920278 28.85021389
249 WIB0156 40.99036111 28.7715
249 WIS0653 41.03179722 28.81973889
249 WIS5514 41.075444399999995 28.903694399999996
250 WIB0872 40.97392222 28.739275
250 WIS1172 40.99655833 28.82462222
250 WIS5496 41.1029167 28.898155600000003
251 WIS0278 41.0986889 28.859991700000002
251 WIS5052 41.00226667 28.71475
251 WIS5721 40.98894167 28.83002778
252 WED0157 40.87175 26.51075
252 WIS1032 40.9825 28.86083333
252 WIS1155 40.98957778 28.78626389
253 WED0017 41.181811100000004 26.409619399999997
253 WIS0808 41.05877778 28.80361111
253 WIS0836 41.0555583 28.8643222
254 WIS0228 40.99816944 28.77840278
254 WIS0719 41.02325 28.69235278
254 WIS1329 41.0538889 28.868944399999997
254 WIS5088 40.96083333 28.82886111
254 WIS5107 41.00933333 28.83841667
255 WED0050 40.8508389 26.621088899999997
255 WIS1006 41.05491111 28.82793056
255 WIS1686 40.97535556 28.71091944
255 WIS5990 41.0641667 28.8875833
256 WED2270 40.8582 26.630380600000002
256 WIB0872 40.97392222 28.739275
256 WIS0439 40.98873056 28.84578333
256 WIS5956 41.0759417 28.873013899999997
257 WED0200 41.671175 26.584061100000003
257 WIB0024 41.05439439999999 28.836655600000004
257 WIS0127 40.97888611 28.855925
257 WIS5283 40.99883333 28.78852778
257 WIS5451 41.0689444 28.8722528
258 WIS1275 41.0954444 28.8748333
258 WIS1931 40.99272222 28.84444444
258 WIS5052 41.00226667 28.71475
259 WIB0718 41.06065 28.80678056
260 WIS1526 41.050838899999995 28.854738899999997
260 WIS1849 40.99433333 28.84136111
260 WIS5111 41.03280833 28.79751111
261 WED0017 41.181811100000004 26.409619399999997
261 WED2305 41.6549722 26.713916700000002
261 WIB0872 40.97392222 28.739275
261 WIS1878 41.06375278 28.82144167
261 WIS5386 40.96371389 28.83352222
261 WIS5436 41.01572222 28.81788889
261 WIS5523 41.0993333 28.9
262 WED0084 41.71275 26.368130600000004
262 WIB0707 41.0615722 28.8461111
262 WIS0719 41.02325 28.69235278
262 WIS1511 41.0833333 28.9066972
262 WIS5107 41.00933333 28.83841667
263 WEDK002 41.717733 26.354408000000003
263 WIB9060 41.064361100000006 28.838688899999998
263 WIS0094 41.03188611 28.81280278
263 WIS1354 40.98427778 28.78305556
263 WIS1575 41.00978611 28.69460556
263 WIS5523 41.0993333 28.9
264 WIS1082 40.99487222 28.81646944
264 WIS5956 41.0759417 28.873013899999997
265 WIB0807 41.06480560000001 28.8430833
265 WIS5114 41.0738611 28.902138899999997
265 WIS5624 41.02168056 28.79405
266 WIS1418 40.99008056 28.83876944
266 WIS1543 41.03824444 28.81545833
266 WIS5104 40.99869444 28.77577778
266 WIS5513 41.0814167 28.889194399999997
267 WIS1830 41.00047222 28.69680556
267 WIS5452 41.00471944 28.85405
267 WIS5624 41.02168056 28.79405
268 WED0150 41.6733611 26.5473333
268 WIS0306 41.0612 28.8321
268 WIS1401 41.069694399999996 28.9003333
268 WIS5651 41.02415833 28.79100833
269 WIS1566 41.00030556 28.71038889
269 WIS5491 41.07549167 28.78886111
269 WIS5956 41.0759417 28.873013899999997
270 WED0301 40.8305833 26.3044167
270 WIS1686 40.97535556 28.71091944
270 WIS1993 41.06936111 28.81966667
270 WIS5440 41.0025 28.8425
271 WIS1666 40.98673889 28.83626111
271 WIS5119 41.0571222 28.8562778
271 WIS5624 41.02168056 28.79405
272 WED0161 41.1447778 26.583277799999998
272 WIB0575 40.99277778 28.7885
272 WIB0791 40.97204444 28.83594167
272 WIS1233 41.0560833 28.852055600000003
272 WIS5523 41.0993333 28.9
272 WIS5662 41.00723611 28.81196389
273 WIS1788 40.980125 28.81648611
273 WIS1873 40.98357778 28.71839444
274 WIB0570 41.02088611 28.796675
274 WIB9060 41.064361100000006 28.838688899999998
274 WIS1055 41.01568056 28.7012
274 WIS5401 41.05500278 28.8045
275 WIS1257 41.092388899999996 28.863861100000005
275 WIS1420 40.96856111 28.79589444
275 WIS1936 40.99619444 28.84676667
275 WIS5401 41.05500278 28.8045
276 WED0150 41.6733611 26.5473333
276 WIB1239 41.06536667 28.83021389
276 WIS0342 41.1063222 28.8962972
276 WIS1155 40.98957778 28.78626389
277 WIS1566 41.00030556 28.71038889
277 WIS5194 41.0535 28.8494
277 WIS5662 41.00723611 28.81196389
277 WIS5744 41.10808889 28.80459444
278 WED0301 40.8305833 26.3044167
278 WED2305 41.6549722 26.713916700000002
278 WIB0024 41.05439439999999 28.836655600000004
278 WIS0248 41.00568611 28.81825278
278 WIS1686 40.97535556 28.71091944
279 WED2270 40.8582 26.630380600000002
279 WIB0141 40.9894 28.789925
279 WIS1575 41.00978611 28.69460556
279 WIS1964 40.99291111 28.85071111
280 WIB1234 41.00658611 28.80718333
280 WIS1372 41.06294444 28.80726944
281 WED2032 40.92275 26.386588899999996
281 WIS0337 41.05925 28.869516700000002
281 WIS5739 41.07048889 28.80898611
282 WIS1218 41.1162389 28.849375
282 WIS1643 41.02963611 28.82478056
282 WIS5884 40.98863611 28.853875
283 WED2035 41.2720583 26.685955600000003
283 WIB0575 40.99277778 28.7885
283 WIS0412 40.99336111 28.85936389
284 WED0150 41.6733611 26.5473333
284 WED2271 40.853055600000005 26.6335278
284 WIB1306 41.05173610000001 28.875305600000004
284 WIS1257 41.092388899999996 28.863861100000005
284 WIS1967 41.00124167 28.85716667
285 WIB0012 40.98416667 28.76386111
285 WIB9063 41.0804833 28.877441700000002
285 WIS1384 41.06935556 28.82790556
285 WIS1566 41.00030556 28.71038889
285 WIS1849 40.99433333 28.84136111
286 WED0301 40.8305833 26.3044167
286 WIS0473 40.97838611 28.70861389
286 WIS1090 41.0991278 28.8633667
286 WIS5885 40.97760278 28.82014722
287 WIB0905 40.98103333 28.71465556
287 WIS0239 41.05308889 28.79303333
288 WIS0305 41.0821611 28.903213899999997
288 WIS0609 40.99339444 28.84548611
288 WIS5902 41.03562778 28.82274722
289 WED0029 40.6074194 26.1406694
289 WED0139 41.260138899999994 26.687305600000006
289 WIS5634 41.1053583 28.893180600000004
290 WIS0395 41.01580556 28.81155
290 WIS1167 41.06806944 28.83188889
291 WIB0791 40.97204444 28.83594167
291 WIS0184 41.06789444 28.82277222
291 WIS5237 41.0715 28.9002
291 WIS5975 41.11871389 28.79891667
292 WIS1362 41.07113889 28.79419444
292 WIS5011 41.01066111 28.784725
292 WIS5653 41.0934 28.8952
293 WIS1648 41.0567778 28.861283299999997
293 WIS1832 40.9942 28.69715
293 WIS5503 41.03823333 28.79432222
294 WED0086 41.5643 26.765838899999995
294 WIB0124 41.02961667 28.68331111
294 WIB0905 40.98103333 28.71465556
294 WIS0865 40.99916667 28.83075
294 WIS5539 41.0535222 28.842311100000003
295 WED2272 40.864161100000004 26.688288899999996
295 WIB0896 41.0495 28.83094444
295 WIB1287 41.1016 28.877383299999998
295 WIS5366 40.96872222 28.80044444
296 WIS0388 40.983000000000004 28.74369722
296 WIS5185 41.00102778 28.80236111
296 WIS5545 41.100080600000005 28.8718667
297 WED0029 40.6074194 26.1406694
297 WED0139 41.260138899999994 26.687305600000006
297 WIS0355 41.00652778 28.84325
297 WIS5197 41.04623889 28.804625
297 WIS5634 41.1053583 28.893180600000004
298 WIS0605 41.05208611 28.79770833
298 WIS5670 40.98691667 28.79611111
299 WIS5329 41.00420556 28.81547222
299 WIS5960 41.0815833 28.8808333
299 WIS5975 41.11871389 28.79891667
300 UIB1494 40.992877 28.904028000000004
300 WIS1362 41.07113889 28.79419444
300 WIS1744 41.02156111 28.821075
300 WIS5653 41.0934 28.8952
301 WIS1010 40.9596 28.82446111
301 WIS1832 40.9942 28.69715
301 WIS1872 41.00233333 28.79275
301 WIS5525 41.069413899999994 28.857213899999998
302 WIS1384 41.06935556 28.82790556
302 WIS5329 41.00420556 28.81547222
302 WIS5341 41.071000000000005 28.897138899999998
303 WED0155 41.65844439999999 26.5732222
303 WIS0693 40.98108333 28.72230556
303 WIS1527 41.0505583 28.842561100000005
303 WIS5237 41.0715 28.9002
303 WIS5329 41.00420556 28.81547222
303 WIS5605 41.12077778 28.80610556
304 WIB0445 41.06874722 28.80411944
304 WIS0696 40.97505556 28.84961111
304 WIS0903 41.081888899999996 28.8849722
304 WIS1077 41.02922778 28.81863056
304 WIS1668 40.99955 28.76553889
305 WED0029 40.6074194 26.1406694
305 WED0139 41.260138899999994 26.687305600000006
305 WIS0431 41.06444444 28.82661111
305 WIS1260 41.03218889 28.76795
305 WIS5191 41.00975 28.80081111
306 WIS5191 41.00975 28.80081111
307 WIS0699 41.060055600000005 28.8579167
307 WIS0720 41.0817139 28.912333299999997
307 WIS1952 41.1109722 28.874694399999996
307 WIS5752 41.00672778 28.79702222
307 WIS5975 41.11871389 28.79891667
308 WED0050 40.8508389 26.621088899999997
308 WIS1362 41.07113889 28.79419444
308 WIS1666 40.98673889 28.83626111
308 WIS5011 41.01066111 28.784725
308 WIS5960 41.0815833 28.8808333
309 WED2272 40.864161100000004 26.688288899999996
309 WIB0308 41.07480833 28.80401389
309 WIB0340 41.071275 28.883961100000004
309 WIB0617 40.99972222 28.78511111
309 WIS1604 41.04421111 28.80968889
309 WIS1832 40.9942 28.69715
309 WIS5191 41.00975 28.80081111
310 WED0158 41.692980600000006 26.542330600000003
310 WIB0290 41.09872222 28.79686111
310 WIS1384 41.06935556 28.82790556
310 WIS5572 41.106055600000005 28.899361100000004
311 WED2301 40.8649167 26.6299722
311 WIB0003 41.00335833 28.85350833
311 WIS0629 41.053725 28.860363899999996
311 WIS0693 40.98108333 28.72230556
311 WIS1238 41.00438889 28.78747222
312 WIS5496 41.1029167 28.898155600000003
312 WIS5501 41.04016667 28.78605556
313 WIS0279 41.06310560000001 28.860677799999998
313 WIS0693 40.98108333 28.72230556
313 WIS5874 41.01116667 28.81583333
314 WIS1379 41.0791944 28.889944399999997
314 WIS5731 41.05344167 28.81368611
315 WIS0614 41.0041 28.84705278
315 WIS0720 41.0817139 28.912333299999997
315 WIS1604 41.04421111 28.80968889
315 WIS1816 40.9853 28.699125
316 WIS1138 41.1142 28.8573
316 WIS5436 41.01572222 28.81788889
316 WIS5684 41.06712778 28.81804722
317 WED0088 41.5028306 26.904130600000006
317 WIS0508 41.0904722 28.8960083
317 WIS1167 41.06806944 28.83188889
317 WIS1284 40.96790833 28.80324444
318 WED0926 41.5440694 26.839130600000004
318 WIS0304 41.074138899999994 28.894069399999996
318 WIS0422 40.98333333 28.85356944
318 WIS0462 40.9958 28.78838056
319 WIB0048 40.98383333 28.78275
319 WIS1164 41.061325 28.80213333
319 WIS5448 40.97645 28.85793056
320 UIB1494 40.992877 28.904028000000004
320 WIS0098 41.04955556 28.79872222
320 WIS0584 40.97584722 28.732125
320 WIS5641 41.00538611 28.80241944
321 WIS0980 41.03440556 28.79745556
321 WIS1401 41.069694399999996 28.9003333
321 WIS1466 41.00527778 28.82694444
321 WIS1952 41.1109722 28.874694399999996
321 WIS5745 40.99117778 28.71488889
322 WIS0306 41.0612 28.8321
322 WIS0657 41.01521667 28.82356389
322 WIS1379 41.0791944 28.889944399999997
323 WIS0134 40.97616944 28.80165
323 WIS0221 41.0512667 28.859991700000002
323 WIS5654 41.02202778 28.81126667
324 WIS1100 41.0545 28.8015
324 WIS1138 41.1142 28.8573
324 WIS1503 41.00331389 28.69593889
324 WIS5252 41.02619444 28.80175
325 WED0302 40.6382778 26.4558333
325 WIB0013 41.00685833 28.85668333
325 WIS0435 41.05355278 28.83019444
325 WIS0470 41.07785 28.88305
325 WIS1285 41.01673889 28.79256944
325 WIS5046 40.97240278 28.73564722
326 WIS5348 41.09630556 28.77416667
327 WIS0074 41.0892806 28.9117222
327 WIS0699 41.060055600000005 28.8579167
327 WIS5111 41.03280833 28.79751111
328 WIS5197 41.04623889 28.804625
329 WIS1308 40.9797 28.79094722
329 WIS1744 41.02156111 28.821075
329 WIS1952 41.1109722 28.874694399999996
330 WIS1342 41.00413056 28.83956944
330 WIS1379 41.0791944 28.889944399999997
331 WIB1293 41.08435556 28.81075278
331 WIB1387 40.98814444 28.71735278
331 WIS1967 41.00124167 28.85716667
331 WIS5559 41.0349 28.81648056
332 WIB0003 41.00335833 28.85350833
332 WIB0445 41.06874722 28.80411944
332 WIB0596 41.03393056 28.77431944
332 WIS1138 41.1142 28.8573
332 WIS5885 40.97760278 28.82014722
333 WIS5546 41.02071389 28.82700278
334 WED0063 40.966888899999994 26.634888899999996
334 WIS1848 40.99447222 28.84472222
334 WIS1944 41.07133333 28.77750556
334 WIS5559 41.0349 28.81648056
335 WIB0073 41.1020278 28.890861100000002
335 WIS0846 40.99700556 28.83503611
335 WIS1573 41.00694444 28.69677778
335 WIS5503 41.03823333 28.79432222
336 WIB0531 41.0804833 28.877441700000002
336 WIBK001 40.99224722 28.79814722
336 WIS0297 41.00414167 28.85750278
336 WIS5727 40.99681944 28.77163333
336 WIS5813 41.03378611 28.81133889
337 WED0091 40.6555694 26.2254778
337 WIS0609 40.99339444 28.84548611
337 WIS5318 41.00802778 28.78208333
337 WIS5605 41.12077778 28.80610556
338 WIB0013 41.00685833 28.85668333
